3781,152,534
2139,152,152
2559,152,229
2635,152,152
2445,76,152
2674,152,381
2638,152,1221
2598,152,1603
2598,152,1069
2063,152,76
1910,76,152
2559,152,152
2177,152,687
2521,152,76
2063,152,152
2025,152,458
2064,76,152
1987,153,152
2101,152,305
2635,152,152
2025,153,152
1950,152,152
1874,76,152
2025,153,305
